                    name                     | num_files |        size_mib        | num_empty |    median_kib    |        avg_kib         | largest_mib | longst_path 
 t4datasshfs-x2d6b-borg-target               |       115 |     21157.943468093872 |         0 |     0.0166015625 |    188397.687924592393 |         503 |          41
 t4datasshfs-x2d6b-bupstash-cache            |         3 |    24.5859413146972656 |         0 |               24 |  8392.0013020833333330 |          24 |          48
 t4datasshfs-x2d6b-bupstash-target           |     46663 |     24083.465151786804 |         1 |      210.3671875 |   528.5015604532432012 |           8 |         101
 t4datasshfs-x2d6b-jmbb-target               |      1101 |     22145.623355865479 |         0 |    20591.1484375 |     20596.837707907584 |         372 |          73
 t4datasshfs-x2d6b-kopia-cache               |      1163 |   695.7379808425903320 |         1 |                4 |   612.5844302517734307 |          77 |         119
 t4datasshfs-x2d6b-kopia-target              |      3358 |     30972.584860801697 |         0 |                4 |  9444.8859134785400537 |          27 |          66
 t4datasshfs-x2dbf-borg-cache                |         8 |    64.4660844802856445 |         0 |     0.1298828125 |  8251.6588134765625000 |          45 |         109
 t4datasshfs-x2dbf-borg-target               |       120 |     21416.983726501465 |         0 |     0.0166015625 |    182758.261132812500 |         503 |          41
 t4datasshfs-x2dbf-bupstash-cache            |         3 |    25.0820350646972656 |         0 |               24 |  8561.3346354166666670 |          25 |          48
 t4datasshfs-x2dbf-bupstash-target           |     47230 |     24433.848472595215 |         1 |   213.0634765625 |   529.7535641739889902 |           8 |         101
 t4datasshfs-x2dbf-jmbb-target               |      1122 |     22531.784145355225 |         0 |    20544.0390625 |     20563.767348345588 |         372 |          73
 t4datasshfs-x2dbf-kopia-cache               |      1178 |   767.3971195220947266 |         1 |                4 |   667.0752550005305605 |          77 |         119
 t4datasshfs-x2dbf-kopia-target              |      3421 |     31452.845183372498 |         0 |                4 |  9414.7072399220805322 |          27 |          66
 t4datasshfs-x2e0c-borg-cache                |         8 |    64.9730920791625977 |         0 |     0.1298828125 |  8316.5557861328125000 |          46 |         109
 t4datasshfs-x2e0c-borg-target               |       126 |     21801.515175819397 |         0 |     0.0166015625 |    177180.567778087793 |         503 |          41
 t4datasshfs-x2e0c-bupstash-cache            |         3 |    25.5859413146972656 |         0 |               24 |  8733.3346354166666670 |          25 |          48
 t4datasshfs-x2e0c-bupstash-target           |     48063 |     24806.059993743896 |         1 |    211.568359375 |   528.5022872811466201 |           8 |         101
 t4datasshfs-x2e0c-jmbb-target               |      1143 |     22872.250355720520 |         0 |    20475.4296875 |     20490.974946857229 |         372 |          73
 t4datasshfs-x2e0c-kopia-cache               |      1193 |   824.3396511077880859 |         1 |                4 |   707.5639587044216260 |          77 |         119
 t4datasshfs-x2e0c-kopia-target              |      3486 |     32037.254852294922 |         0 |                4 |  9410.8287345811818701 |          27 |          66
 t4datasshfs-x2e57-borg-cache                |         8 |    65.3631038665771484 |         0 |     0.1298828125 |  8366.4772949218750000 |          46 |         109
 t4datasshfs-x2e57-borg-target               |       131 |     21991.829629898071 |         0 |     0.0166015625 |    171905.599549737598 |         503 |          41
 t4datasshfs-x2e57-bupstash-cache            |         3 |    25.9609413146972656 |         0 |               24 |  8861.3346354166666670 |          25 |          48
 t4datasshfs-x2e57-bupstash-target           |     48838 |     25127.060224533081 |         1 |   209.9833984375 |   526.8460966854063438 |           8 |         101
 t4datasshfs-x2e57-jmbb-target               |      1168 |     23203.052322387695 |         0 |    20249.9609375 |     20342.402036065925 |         372 |          73
 t4datasshfs-x2e57-kopia-cache               |      1208 |   880.7207698822021484 |         1 |                4 |   746.5712486418667217 |          77 |         119
 t4datasshfs-x2e57-kopia-target              |      3564 |     32665.612873077393 |         0 |                4 |  9385.4061677977693604 |          27 |          66
 t4datasshfs-x2eb4-borg-cache                |         8 |    65.9843378067016602 |         0 |     0.1298828125 |  8445.9952392578125000 |          47 |         109
 t4datasshfs-x2eb4-borg-target               |       138 |     22918.630921363831 |         0 |     0.0166015625 |    170062.884517946104 |         503 |          41
 t4datasshfs-x2eb4-bupstash-cache            |         3 |    26.2500038146972656 |         0 |               24 |  8960.0013020833333330 |          26 |          48
 t4datasshfs-x2eb4-bupstash-target           |     50268 |     26323.479038238525 |         1 |  222.18408203125 |   536.2306543955647725 |           8 |         101
 t4datasshfs-x2eb4-jmbb-target               |      1223 |     24118.286099433899 |         0 |    19958.4609375 |     20193.887952428710 |         372 |          73
 t4datasshfs-x2eb4-kopia-cache               |      1224 |   944.3256893157958984 |         1 |                4 |   790.0241060942606211 |          77 |         119
 t4datasshfs-x2eb4-kopia-target              |      3724 |     34221.405313491821 |         0 |                4 |  9409.9675190697167021 |          27 |          66
 t4datasshfs-x2efd-borg-cache                |         8 |    67.2973489761352539 |         0 |     0.1298828125 |  8614.0606689453125000 |          48 |         109
 t4datasshfs-x2efd-borg-target               |       143 |     23225.369835853577 |         0 |     0.0166015625 |    166313.137845552881 |         503 |          41
 t4datasshfs-x2efd-bupstash-cache            |         3 |    26.3750038146972656 |         0 |               24 |  9002.6679687500000000 |          26 |          48
 t4datasshfs-x2efd-bupstash-target           |     50707 |     26658.643107414246 |         1 |    224.384765625 |   538.3566478393947090 |           8 |         101
 t4datasshfs-x2efd-jmbb-target               |      1250 |     24507.332422256470 |         0 |     19846.265625 |     20076.406720312500 |         372 |          73
 t4datasshfs-x2efd-kopia-cache               |      1375 |  1012.5545682907104492 |         1 |                4 |   754.0770021306818184 |          77 |         119
 t4datasshfs-x2efd-kopia-target              |      3793 |     34773.598003387451 |         0 |                4 |  9387.8629990690087002 |          27 |          66
 t4datasshfs-x3001-borg-cache                |         8 |    87.4147405624389648 |         0 |     0.1298828125 |     11189.086791992188 |          55 |         109
 t4datasshfs-x3001-borg-target               |       163 |     28338.346048355103 |         0 |     0.0166015625 |    178027.400941813652 |         506 |          41
 t4datasshfs-x3001-bupstash-cache            |         3 |    28.6210975646972656 |         0 |               24 |  9769.3346354166666670 |          28 |          48
 t4datasshfs-x3001-bupstash-target           |     59823 |     32125.786554336548 |         1 |   221.9541015625 |   549.9023023191853467 |           8 |         101
 t4datasshfs-x3001-jmbb-target               |      1446 |     29980.333956718445 |         0 |     19702.234375 |     21230.886564093836 |         372 |          73
 t4datasshfs-x3001-kopia-cache               |      1426 |  1167.3881826400756836 |         1 |                4 |   838.2927763137710381 |          77 |         119
 t4datasshfs-x3001-kopia-target              |      4464 |     42031.275671005249 |         0 |                4 |  9641.5829496212757617 |          27 |          66
 t4datasshfs-x30da-borg-cache                |         8 |    91.6965074539184570 |         0 |     0.1298828125 |     11737.152954101563 |          59 |         109
 t4datasshfs-x30da-borg-target               |       163 |     25331.186755180359 |         0 |     0.0166015625 |    159135.799001869248 |         506 |          41
 t4datasshfs-x30da-bupstash-cache            |         3 |    29.6757850646972656 |         0 |               24 |     10129.334635416667 |          29 |          48
 t4datasshfs-x30da-bupstash-target           |     56029 |     28464.416877746582 |         1 |   183.9677734375 |   520.2227932465776650 |           8 |         101
 t4datasshfs-x30da-jmbb-target               |      1367 |     26766.064049720764 |         0 |    20027.2109375 |     20050.072850705240 |         372 |          73
 t4datasshfs-x30da-kopia-cache               |      1437 |  1255.3504543304443359 |         1 |                4 |   894.5573174908663887 |          77 |         119
 t4datasshfs-x30da-kopia-target              |      4620 |     43543.609014511108 |         0 |                4 |  9651.2241625236742422 |          27 |          66
 t4datasshfs-x312a-borg-cache                |         8 |    94.2072439193725586 |         0 |     0.1298828125 |     12058.527221679688 |          62 |         109
 t4datasshfs-x312a-borg-target               |       169 |     24585.833642005920 |         0 |     0.0166015625 |    148969.784907775518 |         506 |          41
 t4datasshfs-x312a-bupstash-cache            |         3 |    29.6757850646972656 |         0 |               24 |     10129.334635416667 |          29 |          48
 t4datasshfs-x312a-bupstash-target           |     53113 |     27502.482249259949 |         1 |    193.388671875 |   530.2382057733923428 |           8 |         101
 t4datasshfs-x312a-jmbb-target               |      1377 |     26921.285202980042 |         0 |    20027.2109375 |     20019.895459587191 |         372 |          73
 t4datasshfs-x312a-kopia-cache               |      1451 |  1355.8332052230834961 |         1 |                4 |   956.8388712256633359 |          77 |         119
 t4datasshfs-x312a-kopia-target              |      4670 |     43943.978534698486 |         0 |                4 |  9635.6818028974839404 |          27 |          66
 t4datasshfs-x31a3-borg-cache                |         8 |    94.8010253906250000 |         0 |     0.1298828125 |     12134.531250000000 |          63 |         109
 t4datasshfs-x31a3-borg-target               |       175 |     24986.538667678833 |         0 |     0.0166015625 |    146206.946261160713 |         506 |          41
 t4datasshfs-x31a3-bupstash-cache            |         3 |    29.6757850646972656 |         0 |               24 |     10129.334635416667 |          29 |          48
 t4datasshfs-x31a3-bupstash-target           |     53984 |     27907.628632545471 |         1 |  192.14697265625 |   529.3681779735951855 |           8 |         101
 t4datasshfs-x31a3-jmbb-target               |      1424 |     28035.441401481628 |         0 |       20309.9375 |     20160.317412301396 |         372 |          73
 t4datasshfs-x31a3-kopia-cache               |      1464 |  1444.6833438873291016 |         1 |                4 |  1010.4888962709187158 |          77 |         119
 t4datasshfs-x31a3-kopia-target              |      4742 |     44576.572646141052 |         0 |                4 |  9625.9827898879033105 |          27 |          66
 t4datasshfs-x31ec-borg-cache                |         8 |    95.0786943435668945 |         0 |     0.1298828125 |     12170.072875976563 |          63 |         109
 t4datasshfs-x31ec-borg-target               |       180 |     25542.808308601379 |         0 |     0.0166015625 |    145310.198377821182 |         506 |          41
 t4datasshfs-x31ec-bupstash-cache            |         3 |    28.0937538146972656 |         0 |               24 |  9589.3346354166666670 |          28 |          48
 t4datasshfs-x31ec-bupstash-target           |     54980 |     28470.657325744629 |         1 |   192.9365234375 |   530.2646981004456162 |           8 |         101
 t4datasshfs-x31ec-jmbb-target               |      1449 |     28564.149031639099 |         0 |    20371.3671875 |     20186.120502690433 |         372 |          73
 t4datasshfs-x31ec-kopia-cache               |      1478 |  1536.0336818695068359 |         1 |                4 |  1064.2073682235284170 |          77 |         119
 t4datasshfs-x31ec-kopia-target              |      4828 |     45314.885192871094 |         0 |                4 |  9611.1106954225352109 |          27 |          66
 t4datasshfs-x323b-borg-cache                |         8 |    95.4745950698852539 |         0 |     0.1298828125 |     12220.748168945313 |          63 |         109
 t4datasshfs-x323b-borg-target               |       186 |     26429.665584564209 |         0 |     0.0166015625 |    145505.255691364248 |         506 |          41
 t4datasshfs-x323b-bupstash-cache            |         3 |    28.4375038146972656 |         0 |               24 |  9706.6679687500000000 |          28 |          48
 t4datasshfs-x323b-bupstash-target           |     56062 |     29353.014445304871 |         1 |   199.1142578125 |   536.1472439797400645 |           8 |         101
 t4datasshfs-x323b-jmbb-target               |      1484 |     29398.476505279541 |         0 |    20491.1015625 |     20285.741200408524 |         372 |          73
 t4datasshfs-x323b-kopia-cache               |      1606 |  1644.2351360321044922 |         1 |     4.1611328125 |  1048.3790655646793271 |          77 |         119
 t4datasshfs-x323b-kopia-target              |      4977 |     46646.446764945984 |         0 |                4 |  9597.3400617449643359 |          27 |          66
 t4datasshfs-x3288-borg-cache                |         8 |    95.6373891830444336 |         0 |     0.1298828125 |     12241.585815429688 |          63 |         109
 t4datasshfs-x3288-borg-target               |       192 |     27009.016856193542 |         0 |     0.0166015625 |    144048.089899698896 |         506 |          41
 t4datasshfs-x3288-bupstash-cache            |         3 |    28.6367225646972656 |         0 |               24 |  9774.6679687500000000 |          28 |          48
 t4datasshfs-x3288-bupstash-target           |     56839 |     29926.870580673218 |         1 |    202.111328125 |   539.1564854168682598 |           8 |         101
 t4datasshfs-x3288-jmbb-target               |      1510 |     29899.189276695251 |         0 |    20450.3359375 |     20276.006502871482 |         372 |          73
 t4datasshfs-x3288-kopia-cache               |      1621 |  1761.3854179382324219 |         1 |     4.1611328125 |  1112.6827069517273291 |          77 |         119
 t4datasshfs-x3288-kopia-target              |      5062 |     47394.838689804077 |         0 |                4 |  9587.5770087632111816 |          27 |          66
 t4datasshfs-x32e1-borg-cache                |         8 |    90.2215471267700195 |         0 |     0.1298828125 |     11548.358032226563 |          58 |         109
 t4datasshfs-x32e1-borg-target               |       198 |     27655.555986404419 |         0 |     0.0166015625 |    143026.713788273359 |         506 |          41
 t4datasshfs-x32e1-bupstash-cache            |         3 |    28.8085975646972656 |         0 |               24 |  9833.3346354166666670 |          28 |          48
 t4datasshfs-x32e1-bupstash-target           |     57758 |     30554.669623374939 |         1 |  204.81396484375 |   541.7081909750326797 |           8 |         101
 t4datasshfs-x32e1-jmbb-target               |      1540 |     30615.257936477661 |         0 |       20592.1875 |     20357.158523995536 |         372 |          73
 t4datasshfs-x32e1-kopia-cache               |      1652 |  1879.7604827880859375 |         1 |     4.1611328125 |  1165.1784106386198545 |          77 |         119
 t4datasshfs-x32e1-kopia-target              |      5155 |     48236.264208793640 |         0 |                4 |  9581.7525799815106689 |          27 |          66
 t4datasshfs-x3333-borg-cache                |         8 |    89.0094223022460938 |         0 |     0.1298828125 |     11393.206054687500 |          57 |         109
 t4datasshfs-x3333-borg-target               |       203 |     28042.657070159912 |         0 |     0.0166015625 |    141456.555861299258 |         506 |          41
 t4datasshfs-x3333-bupstash-cache            |         3 |    29.2382850646972656 |         0 |               24 |  9980.0013020833333330 |          29 |          48
 t4datasshfs-x3333-bupstash-target           |     58690 |     30980.251221656799 |         1 |    203.552734375 |   540.5312191340358242 |           8 |         101
 t4datasshfs-x3333-jmbb-target               |      1562 |     31134.288809776306 |         0 |    20742.1953125 |     20410.698938035171 |         372 |          73
 t4datasshfs-x3333-kopia-cache               |      1686 |  2002.6051740646362305 |         1 |     4.1611328125 |  1216.2916359680827402 |          77 |         119
 t4datasshfs-x3333-kopia-target              |      5230 |     48855.106258392334 |         0 |                4 |  9565.5122004959369023 |          27 |          66
 t4datasshfs-x338a-borg-cache                |         8 |    89.6584596633911133 |         0 |     0.1298828125 |     11476.282836914063 |          57 |         109
 t4datasshfs-x338a-borg-target               |       209 |     28762.822597503662 |         0 |     0.0166015625 |    140924.068611692588 |         506 |          41
 t4datasshfs-x338a-bupstash-cache            |         3 |    29.5820350646972656 |         0 |               24 |     10097.334635416667 |          29 |          48
 t4datasshfs-x338a-bupstash-target           |     59754 |     31833.806985855103 |         1 |  208.47216796875 |   545.5336605669181143 |           8 |         101
 t4datasshfs-x338a-jmbb-target               |      1616 |     32252.036502838135 |         0 |     20663.921875 |     20436.934021600402 |         372 |          73
 t4datasshfs-x338a-kopia-cache               |      1710 |  2122.6349668502807617 |         1 |     4.1611328125 |  1271.0983661138523389 |          77 |         119
 t4datasshfs-x338a-kopia-target              |      5326 |     49806.942763328552 |         0 |                4 |  9576.1001482629435791 |          27 |          66
 t4datasshfs-x33d5-borg-cache                |         8 |    89.8862714767456055 |         0 |     0.1298828125 |     11505.442749023438 |          58 |         109
 t4datasshfs-x33d5-borg-target               |       213 |     29111.461940765381 |         0 |     0.0166015625 |    139953.694964055166 |         506 |          41
 t4datasshfs-x33d5-bupstash-cache            |         3 |    29.8867225646972656 |         0 |               24 |     10201.334635416667 |          29 |          48
 t4datasshfs-x33d5-bupstash-target           |     60625 |     32244.720272064209 |         1 |   206.5927734375 |   544.6365947809278350 |           8 |         101
 t4datasshfs-x33d5-jmbb-target               |      1640 |     32696.121311187744 |         0 |     20663.921875 |     20415.139160156250 |         372 |          73
 t4datasshfs-x33d5-kopia-cache               |      1730 |  2248.7027692794799805 |         1 |    4.17529296875 |  1331.0240669029985547 |          77 |         119
 t4datasshfs-x33d5-kopia-target              |      5400 |     50412.450983047485 |         0 |                4 |  9559.6944086371527773 |          27 |          66
 t4datasshfs-x3436-borg-cache                |         8 |    90.1713018417358398 |         0 |     0.1298828125 |     11541.926635742188 |          58 |         109
 t4datasshfs-x3436-borg-target               |       219 |     29939.840873718262 |         0 |     0.0166015625 |    139992.680615011416 |         506 |          41
 t4datasshfs-x3436-bupstash-cache            |         3 |    30.0273475646972656 |         0 |               24 |     10249.334635416667 |          30 |          48
 t4datasshfs-x3436-bupstash-target           |     61848 |     33162.686944007874 |         1 |  209.53662109375 |   549.0653122277852559 |           8 |         101
 t4datasshfs-x3436-jmbb-target               |      1679 |     33606.201309204102 |         0 |    20585.2734375 |     20495.979833606313 |         372 |          73
 t4datasshfs-x3436-kopia-cache               |      1766 |  2364.0219192504882813 |         1 |    4.22314453125 |  1370.7578965529445078 |          77 |         119
 t4datasshfs-x3436-kopia-target              |      5583 |     52175.576375961304 |         0 |                4 |  9569.7277823722684932 |          27 |          66
 t4datasshfs-x3483-borg-cache                |         8 |    90.2945222854614258 |         0 |     0.1298828125 |     11557.698852539063 |          58 |         109
 t4datasshfs-x3483-borg-target               |       226 |     30639.053290367126 |         0 |     0.0166015625 |    138824.737032459902 |         506 |          41
 t4datasshfs-x3483-bupstash-cache            |         3 |    30.2890663146972656 |         0 |               24 |     10338.667968750000 |          30 |          48
 t4datasshfs-x3483-bupstash-target           |     62698 |     33791.317997932434 |         1 |   212.4970703125 |   551.8885710849279482 |           8 |         101
 t4datasshfs-x3483-jmbb-target               |      1718 |     34200.396525382996 |         0 |    20475.2421875 |     20384.869640274847 |         372 |          73
 t4datasshfs-x3483-kopia-cache               |      1806 |  2474.8339242935180664 |         1 |     4.4267578125 |  1403.2280943945528789 |          77 |         119
 t4datasshfs-x3483-kopia-target              |      5691 |     53097.988630294800 |         0 |                4 |  9554.0924894433096113 |          27 |          66
 t4datasshfs-x34d7-borg-cache                |         8 |    90.0684499740600586 |         0 |     0.1298828125 |     11528.761596679688 |          58 |         109
 t4datasshfs-x34d7-borg-target               |       231 |     30778.666520118713 |         0 |     0.0166015625 |    136438.764141132305 |         506 |          41
 t4datasshfs-x34d7-bupstash-cache            |         3 |    30.4335975646972656 |         0 |               24 |     10388.001302083333 |          30 |          48
 t4datasshfs-x34d7-bupstash-target           |     62995 |     33904.070980072021 |         1 |    211.931640625 |   551.1194330279188828 |           8 |         101
 t4datasshfs-x34d7-jmbb-target               |      1730 |     34515.620850563049 |         0 |       20592.1875 |     20430.055347385296 |         372 |          73
 t4datasshfs-x34d7-kopia-cache               |      1821 |  2578.3520727157592773 |         1 |      4.572265625 |  1449.8805724661930254 |          77 |         119
 t4datasshfs-x34d7-kopia-target              |      5750 |     53542.933579444885 |         0 |                4 |  9535.2980844089673916 |          27 |          66
 t5kopiavm3-initial-kopia-cache              |        32 | 0.07056331634521484375 |         1 |     2.1181640625 |     2.2580261230468750 |           0 |         119
 t5kopiavm3-initial-kopia-target             |        15 | 0.04471015930175781250 |         0 |                4 |     3.0522135416666667 |           0 |          66
 t5kopiavm3-x2a00-kopia-cache                |        54 |   197.2339324951171875 |         1 |                4 |  3740.1397569444444443 |          77 |         119
 t5kopiavm3-x2a00-kopia-target               |      2635 |     24900.914245605469 |         0 |                4 |  9676.8638282732447822 |          27 |          66
 t5kopiavm3-x2a4c-kopia-cache                |        90 |   267.0996379852294922 |         1 |                4 |  3039.0003255208333330 |          77 |         119
 t5kopiavm3-x2a4c-kopia-target               |      2722 |     25534.336868286133 |         0 |                4 |  9605.8636859386480527 |          27 |          66
 t5kopiavm3-x2aaf-kopia-cache                |       526 |   227.2218532562255859 |         1 |                4 |   442.3482466432984795 |          20 |         108
 t5kopiavm3-x2aaf-kopia-target               |      2831 |     26466.045533180237 |         0 |                4 |  9573.0238876639217588 |          27 |          66
 t5kopiavm3-x2af8-kopia-cache                |       541 |   251.7242078781127930 |         1 |                4 |   476.4613472591266172 |          20 |         108
 t5kopiavm3-x2af8-kopia-target               |      2899 |     26942.302706718445 |         0 |                4 |  9516.7016114797128320 |          27 |          66
 t5kopiavm3-x2b81-kopia-cache                |       611 |   359.0201168060302734 |         1 |                4 |   601.6965623721358428 |          20 |         108
 t5kopiavm3-x2b81-kopia-target               |      2968 |     27387.306461334229 |         0 |                4 |  9448.9898303255559297 |          27 |          66
 t5kopiavm3-x2bcb-kopia-cache                |       783 |   452.8060922622680664 |         1 |                4 |   592.1755280671296299 |          20 |         108
 t5kopiavm3-x2bcb-kopia-target               |      3020 |     27634.003617286682 |         0 |                4 |  9369.9402993713783115 |          27 |          66
 t5kopiavm3-x2c15-kopia-cache                |      1298 |   532.4458427429199219 |         1 |                4 |   420.0497249374036982 |          20 |         108
 t5kopiavm3-x2c15-kopia-target               |      3097 |     28027.962896347046 |         0 |                4 |  9267.2373283368986113 |          27 |          66
 t5kopiavm3-x2c80-kopia-cache                |      2025 |   645.1965208053588867 |         1 |                4 |   326.2623394097222227 |          20 |         108
 t5kopiavm3-x2c80-kopia-target               |      3163 |     28280.845894813538 |         0 |                4 |  9155.7338590860140693 |          27 |          66
 t5kopiavm3-x2ccb-kopia-cache                |      4570 |   794.9009799957275391 |         1 |      5.416015625 |   178.1134799815371992 |          20 |         108
 t5kopiavm3-x2ccb-kopia-target               |      3231 |     28526.441356658936 |         0 |                4 |  9040.8777311107242344 |          27 |          66
 t5kopiavm3-x2d17-kopia-cache                |      4794 |   872.8488016128540039 |         1 |      5.205078125 |   186.4407953382483311 |          20 |         108
 t5kopiavm3-x2d17-kopia-target               |      3297 |     28873.496577262878 |         0 |                4 |  8967.6859251189528359 |          27 |          66
 t5kopiavm3-x2d6b-kopia-cache                |      5755 |   973.8731107711791992 |         1 |     4.4404296875 |   173.2834171033340576 |          20 |         108
 t5kopiavm3-x2d6b-kopia-target               |      3362 |     29222.484189033508 |         0 |                4 |  8900.6019659638050264 |          27 |          66
 t5kopiavm3-x2dbf-kopia-cache                |      5780 |  1030.2471170425415039 |         1 |     4.4560546875 |   182.5212885556336504 |          20 |         108
 t5kopiavm3-x2dbf-kopia-target               |      3428 |     29663.711046218872 |         0 |                4 |  8861.0385388938521006 |          27 |          66
 t5kopiavm3-x2e0c-kopia-cache                |      6051 |  1148.2677240371704102 |         1 |     4.5166015625 |   194.3193107608763018 |          20 |         108
 t5kopiavm3-x2e0c-kopia-target               |      3496 |     30064.926994323730 |         0 |                4 |  8806.2028724792620137 |          27 |          66
 t5kopiavm3-x2e57-kopia-cache                |      7129 |  1296.3534803390502930 |         1 |       4.92578125 |   186.2064755038837842 |          20 |         108
 t5kopiavm3-x2e57-kopia-target               |      3569 |     30449.428750038147 |         0 |                4 |  8736.4009638663666289 |          27 |          66
 t5kopiavm3-x2eb4-kopia-cache                |      7223 |  1366.5114784240722656 |         1 |     4.9267578125 |   193.7294412164266924 |          20 |         108
 t5kopiavm3-x2eb4-kopia-target               |      3736 |     31925.798865318298 |         0 |                4 |  8750.5401600872423711 |          27 |          66
 t5kopiavm3-x2efd-kopia-cache                |      7500 |  1482.1135540008544922 |         1 |     5.0712890625 |   202.3579039062500000 |          20 |         108
 t5kopiavm3-x2efd-kopia-target               |      3804 |     32346.603317260742 |         0 |                4 |  8707.3926910817560459 |          27 |          66
 t5kopiavm3-x3001-kopia-cache                |      7816 |  1580.4867763519287109 |         1 |     4.9072265625 |   207.0647977206211621 |          23 |         108
 t5kopiavm3-x3001-kopia-target               |      4472 |     39443.948601722717 |         0 |                4 |  9031.8880519150408096 |          28 |          66
 t5kopiavm3-x30da-kopia-cache                |      8348 |  1663.6223869323730469 |         1 |    4.83740234375 |   204.0667614061751318 |          20 |         108
 t5kopiavm3-x30da-kopia-target               |      4630 |     40832.681760787964 |         0 |                4 |  9030.8134175047246221 |          28 |          66
 t5kopiavm3-x312a-kopia-cache                |      8515 |  1840.9320287704467773 |         1 |        4.8671875 |   221.3874806178435117 |          20 |         108
 t5kopiavm3-x312a-kopia-target               |      4695 |     41161.813475608826 |         0 |                4 |  8977.5712457983892441 |          28 |          66
 t5kopiavm3-x31a3-kopia-cache                |     11267 |  2059.0876770019531250 |         1 |             4.25 |   187.1399468580811221 |          20 |         108
 t5kopiavm3-x31a3-kopia-target               |      4760 |     41349.272911071777 |         0 |                4 |  8895.3057691045168066 |          28 |          66
 t5kopiavm3-x31ec-kopia-cache                |     20606 |  2439.9756584167480469 |         1 |      4.447265625 |   121.2527940511865479 |          20 |         108
 t5kopiavm3-x31ec-kopia-target               |      4632 |     36857.628438949585 |         0 |                4 |  8148.1458379715835488 |          27 |          66
 t5kopiavm3-x323b-kopia-cache                |     22827 |  2748.8257942199707031 |         1 |     4.0263671875 |   123.3100106576094102 |          20 |         108
 t5kopiavm3-x323b-kopia-target               |      4729 |     36838.265877723694 |         0 |                4 |  7976.8205241677019453 |          27 |          66
 t5kopiavm3-x3288-kopia-cache                |     23581 |  2815.3821725845336914 |         1 |      4.099609375 |   122.2573828390043887 |          20 |         108
 t5kopiavm3-x3288-kopia-target               |      4810 |     37459.068026542664 |         0 |                4 |  7974.6539831974402285 |          27 |          66
 t5kopiavm3-x32e1-kopia-cache                |     23653 |  2897.0894861221313477 |         1 |     4.1142578125 |   125.4225524791384814 |          20 |         108
 t5kopiavm3-x32e1-kopia-target               |      4907 |     38239.773743629456 |         0 |                4 |  7979.9324054364300996 |          27 |          66
 t5kopiavm3-x3333-kopia-cache                |     24385 |  3041.4988431930541992 |         1 |     4.2724609375 |   127.7217476083529834 |          20 |         108
 t5kopiavm3-x3333-kopia-target               |      4984 |     38733.098652839661 |         0 |                4 |  7958.0042175978757021 |          27 |          66
 t5kopiavm3-x338a-kopia-cache                |     24561 |  3131.4037275314331055 |         1 |      4.361328125 |   130.5548396641906885 |          20 |         108
 t5kopiavm3-x338a-kopia-target               |      5093 |     39679.486619949341 |         0 |                4 |  7977.9686430057186338 |          27 |          66
 t5kopiavm3-x33d5-kopia-cache                |     24597 |  3219.6678514480590820 |         1 |       4.35546875 |   134.0382924699277354 |          20 |         108
 t5kopiavm3-x33d5-kopia-target               |      5168 |     40202.155848503113 |         0 |                4 |  7965.7522424278613584 |          27 |          66
 t5kopiavm3-x3436-kopia-cache                |     25192 |  3291.0787506103515625 |         1 |    4.15185546875 |   133.7751921492934268 |          20 |         108
 t5kopiavm3-x3436-kopia-target               |      5354 |     41862.813274383545 |         0 |                4 |  8006.6344402257657822 |          27 |          66
 t5kopiavm3-x3483-kopia-cache                |     25439 |  3329.1220369338989258 |         1 |     4.2470703125 |   134.0076640520583555 |          20 |         108
 t5kopiavm3-x3483-kopia-target               |      5453 |     42733.035858154297 |         0 |                4 |  8024.6889269668072617 |          27 |          66
 t5kopiavm3-x34d7-kopia-cache                |     26086 |  3348.8181562423706055 |         1 |        4.5703125 |   131.4570954532004717 |          20 |         108
 t5kopiavm3-x34d7-kopia-target               |      5513 |     43076.002804756165 |         0 |                4 |  8001.0569330800494287 |          27 |          66
 t6gamtests3-initial-borg-cache-1            |         8 | 0.04403591156005859375 |         1 |    0.03662109375 |     5.6365966796875000 |           0 |         109
 t6gamtests3-initial-borg-target             |        11 | 0.05257034301757812500 |         0 |      0.517578125 |     4.8938210227272727 |           0 |          39
 t6gamtests3-initial-bupstash-target         |         4 | 0.02735328674316406250 |         1 |     2.0048828125 |     7.0024414062500000 |           0 |          51
 t6gamtests3-initial-kopia-cache-1           |        32 | 0.02024841308593750000 |         1 |     0.0400390625 | 0.64794921875000000000 |           0 |         112
 t6gamtests3-initial-kopia-target            |        15 | 0.04471111297607421875 |         0 |                4 |     3.0522786458333333 |           0 |          66
 t6gamtests3-t1-borg-cache-1                 |         8 |    24.1781358718872070 |         0 |     0.1298828125 |  3094.8013916015625000 |          13 |         109
 t6gamtests3-t1-borg-target                  |       322 |    115109.478984832764 |         0 | 512376.785644531 |    366062.442485927793 |         506 |          41
 t6gamtests3-t1-bupstash-cache-1             |         3 |    21.1875038146972656 |         0 |               24 |  7232.0013020833333330 |          21 |          48
 t6gamtests3-t1-bupstash-target              |    138288 |    130549.929514884951 |         1 |  657.77685546875 |   966.7008549060091074 |          14 |         101
 t6gamtests3-t1-kopia-cache-1                |        50 |    65.8882627487182617 |         1 |     0.0966796875 |  1349.3916210937500000 |          37 |         112
 t6gamtests3-t1-kopia-target                 |     14371 |    154747.574510574346 |         0 |                4 |     11026.478066858822 |          27 |          66
